,text,favorited,favoriteCount,replyToSN,created,truncated,id,replyToUID,statusSource,screenName,retweetCount,firm,who 
2829,my waiter at texas roadhouse was so nice today 😭,FALSE,0,NA,3/14/19 0:36,FALSE,1.10599E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",_diaawiaa,0,texas+roadhouse,waiter
2830,"Brooke at Texas Roadhouse: Can I have a roll of boxes please😂😂  
Waiter walks away...
He comes back: Did you say a… https://t.co/MuKb4zBmcD",FALSE,4,NA,3/13/19 23:43,TRUE,1.10598E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",haileerae13,0,texas+roadhouse,waiter
2831,"Hottest waiter ever at Texas Roadhouse!! Nice voice, but man, he talks too fast.",FALSE,1,NA,3/11/19 22:15,FALSE,1.10523E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",musicgrl156,0,texas+roadhouse,waiter
2832,nikki told me she had a hot waiter at texas roadhouse and i found him on facebook for her from 1300 miles away my power is unmatched,FALSE,18,NA,3/11/19 17:59,FALSE,1.10517E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",capshawswift,2,texas+roadhouse,waiter
2833,"Me ordering at Texas Roadhouse tonight: can I have a cheeseburger with fri-

Waiter: we out of ground beef sorry

M… https://t.co/WLJLQn9i3j",FALSE,16,NA,3/11/19 6:24,TRUE,1.10499E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",bretthorner1,0,texas+roadhouse,waiter
2834,i just had the cutest waiter at texas roadhouse and i had to leave him and i’m so saD i’m dying alone and it’s because of this,FALSE,5,NA,3/10/19 22:41,FALSE,1.10487E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",thankstotay13,0,texas+roadhouse,waiter
2835,"At Texas Roadhouse, being served by a kneeling waiter. Please send help. @AndrewGilmanOK @steelyonsports #underratedpsyco",FALSE,1,NA,3/10/19 2:17,FALSE,1.10457E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Drum_Pimp,0,texas+roadhouse,waiter
2836,dear texas roadhouse waiter i’m so sorry my step dad was being so transphobic and asking you what your real name wa… https://t.co/kt6FSUE3vJ,FALSE,0,NA,3/10/19 1:11,TRUE,1.10455E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",imxginehealy,0,texas+roadhouse,waiter
2837,"@texasroadhouse so my family went to eat tonight at Texas Roadhouse in Greenville and our waiter was outstanding, g… https://t.co/wKB1W22cs6",FALSE,1,texasroadhouse,3/8/19 23:39,TRUE,1.10416E+18,17488246,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",HticeHank,0,texas+roadhouse,waiter
2838,"I was at Cracker Barrel this morning and it was incredibly busy. It took forever to get us seated, and just about t… https://t.co/WcWDLZWuvx",FALSE,0,NA,3/17/19 18:52,TRUE,1.10735E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",ImpracticalJake,0,cracker+barrel,waitress
2839,"My table: you’re better than our cracker barrel waitress !

Me: https://t.co/p4vBP9RDpz",FALSE,3,NA,3/17/19 18:13,FALSE,1.10734E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",littylouise69,0,cracker+barrel,waitress
2840,When the Cracker Barrel waitress brings more biscuits without you asking https://t.co/4PC1WK94UK,FALSE,10,NA,3/17/19 4:24,FALSE,1.10714E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",molly_kil,0,cracker+barrel,waitress
2841,"I was able to see my grandpa today!!!! We went to Cracker Barrel and made the waitress laugh uncontrollably 🤣🤣🤣
I’m… https://t.co/S3Rbd1rI2y",FALSE,0,NA,3/17/19 3:26,TRUE,1.10712E+18,NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>",janecane1993,0,cracker+barrel,waitress
2842,Dispatches from Cracker Barrel: A woman just asked the waitress to bring her different milk bc she didn’t like the… https://t.co/7lcxkUiH6w,FALSE,0,NA,3/16/19 18:53,TRUE,1.10699E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",viv_voom,0,cracker+barrel,waitress
2843,shout out the cute waitress at Cracker Barrel who FUCKING SPILLED MY GREEN BEANS ON ME!,FALSE,2,NA,3/16/19 18:17,FALSE,1.10698E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",DripNayr,0,cracker+barrel,waitress
2844,uh update our waitress at cracker barrel is a vocal performance and communications double major at lee. she’s also… https://t.co/zBaDm1zeev,FALSE,10,kristinnshaffer,3/16/19 16:30,TRUE,1.10696E+18,1090284019,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",kristinnshaffer,0,cracker+barrel,waitress
2845,"I was once a Cracker Barrel waitress, that was a weird time in my life. I have never been treated so poorly by a co… https://t.co/m2ZPZ1RZKo",FALSE,0,NA,3/16/19 14:14,TRUE,1.10692E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Kendall_Maries,0,cracker+barrel,waitress
2846,*Waitress at Cracker Barrel talking about Jax* “I don’t know who he is torturing more.. You two at the table or everyone around you.” 🤔 Ok.,FALSE,0,NA,3/16/19 2:21,FALSE,1.10674E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",stephaniegurzi,0,cracker+barrel,waitress
2847,"Roadtrip hour 9 (traffic in Birmingham was ridiculous)...
Cracker Barrel waitress: Was everything good? 

4/5 of us… https://t.co/XmZsF63hXi",FALSE,1,NA,3/16/19 2:15,TRUE,1.10674E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",MomAllDay,0,cracker+barrel,waitress
2848,This black waitress at Cracker Barrel just called this little boy “Bob” and she passes by me an whispers “I told th… https://t.co/yYzr82SGMt,FALSE,3,NA,3/16/19 0:04,TRUE,1.10671E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",gracerieee_x3,0,cracker+barrel,waitress
2849,"Waitress: May I have your drink order please?
Me: Yes, I would like your catfish dinner, with pinto beans, and gree… https://t.co/SIWhIvRdVL",FALSE,1,NA,3/15/19 22:48,TRUE,1.10669E+18,NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>",msadjutant,0,cracker+barrel,waitress
2850,I literally teared up when the waitress at Cracker Barrel told me they didn’t have Strawberry topping for their Fre… https://t.co/ZyHzMFvx6w,FALSE,2,NA,3/15/19 15:53,TRUE,1.10658E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",miranda_rae9,0,cracker+barrel,waitress
2851,At this Cracker Barrel in Louisiana and every waitress in here got gold teeth lol I fucks with it 💯,FALSE,2,NA,3/15/19 12:39,FALSE,1.10654E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",ethamonstar,0,cracker+barrel,waitress
2852,@ZalanderArt “Goddamnit Allison” -Me talking about that waitress at Cracker Barrel years later,FALSE,1,ZalanderArt,3/14/19 22:33,FALSE,1.10632E+18,285623354,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",MorganKristman,0,cracker+barrel,waitress
2853,"I always tip $3. Don’t ask me how I came up with that number but that’s always what I leave.

Well tonight I tipped… https://t.co/nMDqHChB0w",FALSE,3,NA,3/14/19 0:03,TRUE,1.10598E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",JackPSullivan,0,cracker+barrel,waitress
2854,"For the brownskin, slim fit, curly haired, waitress  named Aaliyah that work at Cracker Barrel in Montgomery, Alaba… https://t.co/JNRO6Wge9G",FALSE,2,NA,3/12/19 21:43,TRUE,1.10559E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",jussasiaa,0,cracker+barrel,waitress
2855,"Cracker Barrel waitress informed our table that, this week only, they have corned beef and cabbage.

First phrase t… https://t.co/fp1qDzHcqJ",FALSE,2,NA,3/12/19 21:17,TRUE,1.10558E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",TN_TomHagen,0,cracker+barrel,waitress
2856,When you're at The Cracker Barrel and your waitress looks just like @iamstefaniejoy lol,FALSE,1,NA,3/12/19 21:07,FALSE,1.10558E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",KaosAF_,0,cracker+barrel,waitress
2857,Hayley asked the waitress at The Cracker Barrel what they’ve got on tap. The CRACKER BARREL.,FALSE,25,NA,3/12/19 17:01,FALSE,1.10551E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",rutheronii,0,cracker+barrel,waitress
2858,@GreggyBennett The one time I went to a Cracker Barrel the waitress called my father my husband so I’m okay with that.,FALSE,2,GreggyBennett,3/12/19 0:24,FALSE,1.10526E+18,23770401,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Trixya_Mattkova,0,cracker+barrel,waitress
2859,"@MAGAMILF1776 *sets up windows 98 desktop in cracker barrel*
*waitress comes over*
""excuse me miss you cant do th-""… https://t.co/IwFTaOEtwd",FALSE,4,MAGAMILF1776,3/11/19 22:36,TRUE,1.10524E+18,1.09799E+18,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",doomwad765,1,cracker+barrel,waitress
2860,When times are tough I remember I worked as a waitress at Cracker Barrel &amp; I got through that so I’ll be fine,FALSE,31,NA,3/11/19 3:36,FALSE,1.10495E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",pcluvcheese,0,cracker+barrel,waitress
2861,"At Cracker Barrel in Tennessee:

Waitress: How would you like your eggs cooked?

Sy: What do you mean?",FALSE,18,NA,3/10/19 12:30,FALSE,1.10472E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",coop_clapp0,0,cracker+barrel,waitress
2862,@KnicksFanTv @MichaelRapaport Hey.. y'all remember that waitress that got fired from cracker barrel? I think I got an idea,FALSE,0,KnicksFanTv,3/10/19 5:55,FALSE,1.10462E+18,8.75198E+17,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",JulianVRobinson,0,cracker+barrel,waitress
2863,@peytonmcnully I remember Cracker Barrel being out of gravy one day. The poor waitress seemed to think there was so… https://t.co/b11NfBrzL5,FALSE,1,peytonmcnully,3/10/19 4:08,TRUE,1.10459E+18,19222315,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",darronj,0,cracker+barrel,waitress
2864,Just got validated in the cracker barrel cause the waitress called me sir,FALSE,8,NA,3/10/19 0:01,FALSE,1.10453E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Emalicious97,0,cracker+barrel,waitress
2865,"When the ""Rising Star 🌟"" waitress at Cracker Barrel brings out your food....... https://t.co/QHvS7RmXTD",FALSE,2,NA,3/9/19 23:38,FALSE,1.10453E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",JohnDenton_,0,cracker+barrel,waitress
2866,The waitress katlynn at Cracker Barrel is literally gorgeous and is gonna be my wife stg,FALSE,1,NA,3/9/19 18:03,FALSE,1.10444E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",ColinWarnke,0,cracker+barrel,waitress
2867,went to cracker barrel w my man and the waitress dropped a whole pitcher of iced water on him... and sis if ur read… https://t.co/BhMLmPidAN,FALSE,4,NA,3/9/19 17:56,TRUE,1.10444E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",emothottie,0,cracker+barrel,waitress
2868,my mom just told the cracker barrel waitress that it was my 18th birthday https://t.co/bjEa7P94SJ,FALSE,23,NA,3/9/19 15:31,FALSE,1.1044E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",jasonsudeikiss,0,cracker+barrel,waitress
2869,@yashar When I was a waitress at Cracker Barrel I served a couple who had made it their mission to visit all 600+ C… https://t.co/4dNHMJBUFM,FALSE,17,yashar,3/9/19 3:27,TRUE,1.10422E+18,11744152,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Grace_Segers,0,cracker+barrel,waitress
2870,"*at cracker barrel*
lily: can i have chicken tenders                       waitress: grilled or fried… https://t.co/UF5ctT6FuL",FALSE,11,NA,3/8/19 23:19,TRUE,1.10416E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",karissalampkins,0,cracker+barrel,waitress
2871,Auntie waiter at Cracker Barrel sent my shit back she said it ain’t look right to her...I trust you baby do ya thang,FALSE,6,NA,3/17/19 12:59,FALSE,1.10727E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Dead_Presidents,0,cracker+barrel,waiter
2872,"Thank you David the waiter at Cracker Barrel in lake city, Tennessee for such good service 😭 if u ever see this u w… https://t.co/GkTIE2KYsk",FALSE,1,NA,3/17/19 2:03,TRUE,1.1071E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",ayabellee,0,cracker+barrel,waiter
2873,@CoriRichman I was a waiter at Cracker Barrel when I was 21. And I think their food is good. You take that shit back.,FALSE,1,CoriRichman,3/15/19 2:56,FALSE,1.10639E+18,1.02407E+18,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",backpackjack73,0,cracker+barrel,waiter
2874,"Nah I’m done with Cracker Barrel foreal, this guest comes up to me and goes “hello I’m looking for my special waiter, he’s a black.” 💀💀💀💀💀",FALSE,79,NA,3/14/19 18:17,FALSE,1.10626E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",corychung,5,cracker+barrel,waiter
2875,This has nothing to do with kpop but our waiter at Cracker Barrel is BOMB like I love her so much. She’s so hyped u… https://t.co/mt0CHWU09S,FALSE,8,NA,3/13/19 1:10,TRUE,1.10564E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",kaissunflower,0,cracker+barrel,waiter
2876,We are in Red Lobster and a waitress just walked past our table and said “I am trying to get home and get some good… https://t.co/7dNaANc0fB,FALSE,2,NA,3/17/19 2:11,TRUE,1.1071E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",_paigemilan21,2,red+lobster,waitress
2877,In other news I accidentally tipped my waitress at Friday’s $90 (which was my full days pay from Red Lobster) last… https://t.co/uj1PXQZKhY,FALSE,0,NA,3/16/19 20:24,TRUE,1.10701E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RuningSomeERINs,0,red+lobster,waitress
2878,"my brother : can i have dessert ?
red lobster waitress: no 
my brother: ..
red lobster waitress: wait yes
my family: 😂😂😂
my brother: 🤕",FALSE,6,NA,3/16/19 3:38,FALSE,1.10676E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",courtney_batt,1,red+lobster,waitress
2879,So that’s where my Red Lobster waitress who was supposed to give me a refill on water 15 minutes ago went. https://t.co/wcR2InCDZ5,FALSE,2,NA,3/15/19 5:51,FALSE,1.10643E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",lukievuitton0,0,red+lobster,waitress
2880,red lobster waitress teas https://t.co/vq4xyZmZ5k,FALSE,2,NA,3/15/19 4:52,FALSE,1.10642E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",champagnepetty,0,red+lobster,waitress
2881,My grandpa really just tried paying the red lobster waitress with an iTunes gift card,FALSE,4,NA,3/14/19 0:53,FALSE,1.106E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",e12huddleston,0,red+lobster,waitress
2882,Lololol i told the waitress at Red Lobster that the food was really good and she gave me a disgusted look and said… https://t.co/btWdyKjx7C,FALSE,1,NA,3/14/19 0:49,TRUE,1.10599E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",astoldbyArianna,0,red+lobster,waitress
2883,These past few days have been stressful trying to track my wallet down but people have slowly but surely lifted my… https://t.co/cdSX9JtsWm,FALSE,4,NA,3/13/19 18:18,TRUE,1.1059E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",kellydulce1997,0,red+lobster,waitress
2884,"Goes to Red Lobster — asks for a margarita.
Waitress: Sure! *then says real quick before asking me what one* Can I… https://t.co/TPE4O9rtR0",FALSE,0,NA,3/11/19 17:36,TRUE,1.10516E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",tinaarenee,0,red+lobster,waitress
2885,Why can’t you be environmentally considerate instead? The waitress at red lobster asked if we wanted straws and had… https://t.co/x6SzYZogYf,FALSE,1,NA,3/11/19 2:41,TRUE,1.10494E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",lyssawanninger,0,red+lobster,waitress
2886,The waitress at this raw bar in Phoebus raved about these cheddar biscuits. “Like Red Lobster but 10 times better.”… https://t.co/L8w9qBXT5t,FALSE,3,NA,3/10/19 4:09,TRUE,1.1046E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",chrisalexander_,0,red+lobster,waitress
2887,@Glenerdbitch Remember when we told the waitress it was our one year anniversary at red lobster,FALSE,0,Glenerdbitch,3/10/19 2:30,FALSE,1.10457E+18,53639714,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",thenipsofjazmin,0,red+lobster,waitress
